Image Name,AI Artifacts,Creativity,Visual Harmony,Visual Richness,Composition,Color,Aes MOS,T2I MOS,Prompt
SD-1.5-147.2.jpg,1.882352941,2.058823529,1.941176471,2.411764706,2.176470588,2.529411765,1.358483262,2.210714447,"The students of the Academy of Magic are learning magic, and the classroom is filled with a mysterious light"
SD-rv6-147.2.jpg,2.058823529,2.411764706,2.117647059,2.705882353,2.411764706,2.764705882,1.758902302,3.277084776,"The students of the Academy of Magic are learning magic, and the classroom is filled with a mysterious light"
D-148.1.jpg,4.117647059,3.823529412,4,3.764705882,4.176470588,4.117647059,3.607553571,4.337331101,small size kitchen with small island and kitchen cabinets single family home bungalow with luxury
I-148.1.jpg,3.411764706,3.058823529,3.117647059,3.117647059,3.294117647,3.294117647,2.922307974,3.94502169,small size kitchen with small island and kitchen cabinets single family home bungalow with luxury
MJ-v4-148.1.jpg,3.882352941,3.529411765,3.764705882,3.529411765,3.705882353,3.705882353,3.480272296,4.515088012,small size kitchen with small island and kitchen cabinets single family home bungalow with luxury
MJ-v6-148.1.jpg,4.117647059,3.941176471,3.941176471,4.235294118,4.058823529,4.352941176,4.36308627,4.758282461,small size kitchen with small island and kitchen cabinets single family home bungalow with luxury
SD-1.5-148.1.jpg,1.882352941,2.176470588,2,2.705882353,2.058823529,2.882352941,1.375545322,2.203323534,small size kitchen with small island and kitchen cabinets single family home bungalow with luxury
SD-rv6-148.1.jpg,2.529411765,2.294117647,2.352941176,2.764705882,2,3,1.539566215,2.716517722,small size kitchen with small island and kitchen cabinets single family home bungalow with luxury
D-148.2.jpg,3.823529412,3.882352941,4.058823529,3.882352941,4,3.823529412,3.812461474,4.289057957,small size kitchen with small island and kitchen cabinets single family home bungalow with luxury
I-148.2.jpg,3.117647059,3.058823529,2.941176471,2.764705882,3.058823529,3.176470588,2.691513899,3.582333557,small size kitchen with small island and kitchen cabinets single family home bungalow with luxury
MJ-v4-148.2.jpg,4,3.470588235,4,3.705882353,3.882352941,4,3.919059824,4.63819749,small size kitchen with small island and kitchen cabinets single family home bungalow with luxury
MJ-v6-148.2.jpg,4.294117647,3.941176471,4.588235294,4.117647059,3.941176471,4.117647059,4.372412907,4.615543319,small size kitchen with small island and kitchen cabinets single family home bungalow with luxury
SD-1.5-148.2.jpg,1.294117647,1.705882353,1.411764706,2.058823529,1.352941176,2.176470588,0.544933505,1.454855287,small size kitchen with small island and kitchen cabinets single family home bungalow with luxury
SD-rv6-148.2.jpg,2.529411765,2.352941176,2.470588235,2.705882353,2.411764706,2.764705882,1.619991288,3.177356044,small size kitchen with small island and kitchen cabinets single family home bungalow with luxury
D-149.1.jpg,3.764705882,3.705882353,3.705882353,3.705882353,3.588235294,3.882352941,3.68882008,4.253588722,front view bright event room with a beautiful flower wall back drp and tables with white table clothes and assort flower arrangement
I-149.1.jpg,3.470588235,3.176470588,3.411764706,3.235294118,3.294117647,3.411764706,3.239604623,3.910446612,front view bright event room with a beautiful flower wall back drp and tables with white table clothes and assort flower arrangement
MJ-v4-149.1.jpg,3.588235294,2.941176471,3.294117647,3.117647059,3.470588235,3.411764706,2.897998744,3.640161752,front view bright event room with a beautiful flower wall back drp and tables with white table clothes and assort flower arrangement
MJ-v6-149.1.jpg,4.117647059,3.941176471,4.058823529,3.882352941,3.764705882,4,4.398782571,4.462936912,front view bright event room with a beautiful flower wall back drp and tables with white table clothes and assort flower arrangement
SD-1.5-149.1.jpg,1.941176471,2.235294118,2.058823529,2.529411765,2.176470588,2.705882353,1.539139294,2.886257891,front view bright event room with a beautiful flower wall back drp and tables with white table clothes and assort flower arrangement
SD-rv6-149.1.jpg,2.941176471,2.411764706,2.294117647,2.470588235,2.529411765,2.529411765,1.757537152,2.831103426,front view bright event room with a beautiful flower wall back drp and tables with white table clothes and assort flower arrangement
D-149.2.jpg,3.470588235,3.352941176,3.470588235,3.588235294,3.529411765,3.352941176,3.201994073,3.765365213,front view bright event room with a beautiful flower wall back drp and tables with white table clothes and assort flower arrangement
I-149.2.jpg,3.176470588,2.941176471,3.176470588,3.058823529,3.117647059,3.117647059,2.608368819,3.669666898,front view bright event room with a beautiful flower wall back drp and tables with white table clothes and assort flower arrangement
MJ-v4-149.2.jpg,3.529411765,2.764705882,3.176470588,3.117647059,3.176470588,3.058823529,2.416650055,3.60796287,front view bright event room with a beautiful flower wall back drp and tables with white table clothes and assort flower arrangement
MJ-v6-149.2.jpg,4.235294118,3.823529412,4.117647059,3.882352941,3.823529412,4.176470588,4.231199066,4.701451763,front view bright event room with a beautiful flower wall back drp and tables with white table clothes and assort flower arrangement
SD-1.5-149.2.jpg,1.882352941,2.058823529,1.764705882,2.588235294,1.882352941,2.352941176,0.981268939,2.225781583,front view bright event room with a beautiful flower wall back drp and tables with white table clothes and assort flower arrangement
SD-rv6-149.2.jpg,3.294117647,2.882352941,2.882352941,2.705882353,3.058823529,2.882352941,1.983851145,3.548731664,front view bright event room with a beautiful flower wall back drp and tables with white table clothes and assort flower arrangement
D-150.1.jpg,3.823529412,3.470588235,3.882352941,3.294117647,3.588235294,3.705882353,3.706974602,4.59695133,Minimalist furniture in a modern apartment with clean lines and neutral tones
I-150.1.jpg,4.058823529,3.411764706,4,3.235294118,3.647058824,3.529411765,3.916082944,4.871530505,Minimalist furniture in a modern apartment with clean lines and neutral tones
MJ-v4-150.1.jpg,3.647058824,3.235294118,3.764705882,3.470588235,3.588235294,3.588235294,3.380497639,4.372332472,Minimalist furniture in a modern apartment with clean lines and neutral tones
MJ-v6-150.1.jpg,4.176470588,3.882352941,4.117647059,3.823529412,4.058823529,4,4.229990013,4.883836143,Minimalist furniture in a modern apartment with clean lines and neutral tones
SD-1.5-150.1.jpg,2.235294118,2.647058824,2.588235294,2.882352941,2.352941176,2.470588235,1.904525749,3.348557622,Minimalist furniture in a modern apartment with clean lines and neutral tones
SD-rv6-150.1.jpg,3.294117647,2.823529412,3.294117647,3.352941176,2.823529412,3.176470588,3.116234536,4.121641144,Minimalist furniture in a modern apartment with clean lines and neutral tones
D-150.2.jpg,4,3.529411765,3.588235294,3.588235294,3.647058824,3.882352941,3.749494023,4.622149493,Minimalist furniture in a modern apartment with clean lines and neutral tones
I-150.2.jpg,2.647058824,2.647058824,2.882352941,2.823529412,3,3,2.341143857,3.571377652,Minimalist furniture in a modern apartment with clean lines and neutral tones
MJ-v4-150.2.jpg,3.941176471,3.529411765,3.882352941,3.294117647,3.647058824,3.411764706,3.58233603,4.37978412,Minimalist furniture in a modern apartment with clean lines and neutral tones
MJ-v6-150.2.jpg,4.058823529,3.882352941,4.176470588,3.882352941,4.058823529,4.058823529,4.301538177,4.790376901,Minimalist furniture in a modern apartment with clean lines and neutral tones
SD-1.5-150.2.jpg,1.529411765,2.176470588,1.823529412,2.294117647,1.941176471,2.294117647,0.875593539,2.188003816,Minimalist furniture in a modern apartment with clean lines and neutral tones
SD-rv6-150.2.jpg,2.882352941,2.588235294,2.588235294,3.117647059,2.529411765,3.176470588,2.213303515,3.390745041,Minimalist furniture in a modern apartment with clean lines and neutral tones
D-151.1.jpg,3.764705882,3.647058824,3.764705882,4.058823529,3.823529412,3.882352941,3.828756771,4.537870336,"Scenes of daily life in the family, warm atmosphere and family eating together"
I-151.1.jpg,3.647058824,3.058823529,3.647058824,3.058823529,3.352941176,3.647058824,3.03680361,1.377504182,"Scenes of daily life in the family, warm atmosphere and family eating together"
MJ-v4-151.1.jpg,2.823529412,3,3.117647059,3.058823529,3.058823529,2.823529412,2.518912628,3.33745612,"Scenes of daily life in the family, warm atmosphere and family eating together"
MJ-v6-151.1.jpg,2.941176471,3.058823529,3.235294118,3.411764706,3.176470588,3.411764706,3.094454078,3.960505387,"Scenes of daily life in the family, warm atmosphere and family eating together"
SD-1.5-151.1.jpg,1.588235294,1.941176471,1.647058824,2.294117647,1.764705882,2.470588235,0.899836233,1.982418997,"Scenes of daily life in the family, warm atmosphere and family eating together"
SD-rv6-151.1.jpg,2.117647059,2.529411765,2.352941176,2.941176471,2.411764706,3,1.741140102,2.987532625,"Scenes of daily life in the family, warm atmosphere and family eating together"
D-151.2.jpg,3.235294118,3.470588235,3.294117647,3.529411765,3.529411765,3.529411765,3.377170972,3.860543057,"Scenes of daily life in the family, warm atmosphere and family eating together"
I-151.2.jpg,2.764705882,2.647058824,2.941176471,2.705882353,3,2.941176471,2.372441091,1.466762639,"Scenes of daily life in the family, warm atmosphere and family eating together"
MJ-v4-151.2.jpg,2.647058824,2.647058824,2.588235294,3.176470588,2.705882353,3.117647059,2.411761332,3.684348882,"Scenes of daily life in the family, warm atmosphere and family eating together"
MJ-v6-151.2.jpg,3.411764706,3.294117647,3.647058824,3.470588235,3.764705882,3.529411765,3.292917852,3.890978708,"Scenes of daily life in the family, warm atmosphere and family eating together"
SD-1.5-151.2.jpg,1.411764706,1.823529412,1.705882353,2.294117647,1.647058824,2.294117647,0.889639982,1.747209257,"Scenes of daily life in the family, warm atmosphere and family eating together"
SD-rv6-151.2.jpg,2,2.352941176,2.294117647,2.647058824,2.352941176,2.882352941,1.47020301,2.884311846,"Scenes of daily life in the family, warm atmosphere and family eating together"
D-152.1.jpg,3.529411765,3.235294118,3.529411765,3.470588235,3.352941176,3.529411765,3.25576899,3.697148535,A lavish dining room with long tables filled with delicious food and crystal chandeliers hanging from the ceiling
I-152.1.jpg,2.882352941,2.705882353,2.764705882,2.764705882,2.823529412,2.588235294,2.328897993,3.14633773,A lavish dining room with long tables filled with delicious food and crystal chandeliers hanging from the ceiling
MJ-v4-152.1.jpg,3.176470588,2.705882353,2.647058824,2.823529412,3,2.470588235,2.268353462,3.214585656,A lavish dining room with long tables filled with delicious food and crystal chandeliers hanging from the ceiling
MJ-v6-152.1.jpg,3.882352941,3.764705882,4,3.941176471,3.705882353,3.941176471,3.852379429,4.321380538,A lavish dining room with long tables filled with delicious food and crystal chandeliers hanging from the ceiling
SD-1.5-152.1.jpg,2.058823529,2,2.235294118,2.235294118,2.117647059,2.529411765,1.344354842,0.455022371,A lavish dining room with long tables filled with delicious food and crystal chandeliers hanging from the ceiling
SD-rv6-152.1.jpg,3.705882353,3,3.235294118,3.176470588,2.823529412,3.235294118,2.945130461,3.628535084,A lavish dining room with long tables filled with delicious food and crystal chandeliers hanging from the ceiling
D-152.2.jpg,3.588235294,3.411764706,3.764705882,3.705882353,3.470588235,3.764705882,3.574136441,2.704757833,A lavish dining room with long tables filled with delicious food and crystal chandeliers hanging from the ceiling
I-152.2.jpg,2.352941176,2.529411765,2.529411765,2.588235294,2.647058824,2.647058824,1.903490572,3.113130495,A lavish dining room with long tables filled with delicious food and crystal chandeliers hanging from the ceiling
MJ-v4-152.2.jpg,3.235294118,2.705882353,2.705882353,2.882352941,3,2.588235294,2.376052073,3.188357743,A lavish dining room with long tables filled with delicious food and crystal chandeliers hanging from the ceiling
MJ-v6-152.2.jpg,3.529411765,3.117647059,3.294117647,3.117647059,3,3.529411765,2.824954251,3.65609374,A lavish dining room with long tables filled with delicious food and crystal chandeliers hanging from the ceiling
SD-1.5-152.2.jpg,1.882352941,1.882352941,1.941176471,2.352941176,2,2.588235294,1.25255694,0.387989734,A lavish dining room with long tables filled with delicious food and crystal chandeliers hanging from the ceiling
SD-rv6-152.2.jpg,3.529411765,2.882352941,2.941176471,3,3,3.176470588,2.623665518,3.731553458,A lavish dining room with long tables filled with delicious food and crystal chandeliers hanging from the ceiling
D-153.1.jpg,3.823529412,3.470588235,3.941176471,3.882352941,3.588235294,4,3.745222167,4.197622738,The artist's studio with unfinished paintings on the easel and paint scattered on the floor
I-153.1.jpg,2.588235294,2.529411765,2.882352941,3.058823529,2.823529412,3,2.513362533,3.761964688,The artist's studio with unfinished paintings on the easel and paint scattered on the floor
MJ-v4-153.1.jpg,3.235294118,2.764705882,2.764705882,2.705882353,3.058823529,2.764705882,2.483304921,3.698384116,The artist's studio with unfinished paintings on the easel and paint scattered on the floor
MJ-v6-153.1.jpg,3.529411765,3,3.411764706,3.176470588,3.058823529,3.588235294,2.841815329,3.981985262,The artist's studio with unfinished paintings on the easel and paint scattered on the floor
SD-1.5-153.1.jpg,2.352941176,2.470588235,2.588235294,2.823529412,2.764705882,3,1.891705683,3.759868064,The artist's studio with unfinished paintings on the easel and paint scattered on the floor
SD-rv6-153.1.jpg,3.470588235,3.058823529,3.058823529,3.294117647,3.117647059,3.352941176,2.706299096,4.063891955,The artist's studio with unfinished paintings on the easel and paint scattered on the floor
D-153.2.jpg,3.941176471,3.823529412,3.764705882,3.823529412,3.823529412,3.941176471,3.882021846,4.258315575,The artist's studio with unfinished paintings on the easel and paint scattered on the floor
I-153.2.jpg,3.176470588,2.882352941,3.294117647,2.941176471,2.941176471,3,2.51118785,3.33974914,The artist's studio with unfinished paintings on the easel and paint scattered on the floor
MJ-v4-153.2.jpg,3.294117647,2.882352941,3.235294118,2.764705882,3.176470588,2.705882353,2.620757498,3.727929835,The artist's studio with unfinished paintings on the easel and paint scattered on the floor
MJ-v6-153.2.jpg,3.705882353,3.058823529,3.235294118,3.294117647,3.117647059,3.352941176,3.461662273,4.22676189,The artist's studio with unfinished paintings on the easel and paint scattered on the floor
SD-1.5-153.2.jpg,3.117647059,2.764705882,3,3.235294118,2.823529412,2.941176471,2.545079623,4.083801902,The artist's studio with unfinished paintings on the easel and paint scattered on the floor
SD-rv6-153.2.jpg,3.058823529,2.588235294,2.823529412,3.117647059,2.647058824,3.058823529,2.478263583,3.894760937,The artist's studio with unfinished paintings on the easel and paint scattered on the floor
D-154.1.jpg,4,3.588235294,3.941176471,4.117647059,3.823529412,3.941176471,4.146400476,4.422792311,"Cafe, cosy setting with coffee and desserts on the table"
I-154.1.jpg,3.294117647,3,3.352941176,2.823529412,3.352941176,3.294117647,3.215158928,3.506868617,"Cafe, cosy setting with coffee and desserts on the table"
MJ-v4-154.1.jpg,3.235294118,3.117647059,3.352941176,3.352941176,3.176470588,3.294117647,2.68329436,3.816456911,"Cafe, cosy setting with coffee and desserts on the table"
MJ-v6-154.1.jpg,4.352941176,4.058823529,4.352941176,4.176470588,4.294117647,4.352941176,4.665691621,4.588443376,"Cafe, cosy setting with coffee and desserts on the table"
SD-1.5-154.1.jpg,1.647058824,2.117647059,1.647058824,2.705882353,2,2.470588235,1.014141824,2.509846694,"Cafe, cosy setting with coffee and desserts on the table"
SD-rv6-154.1.jpg,3.176470588,2.529411765,2.705882353,3,2.705882353,3.058823529,2.148418667,3.41133895,"Cafe, cosy setting with coffee and desserts on the table"
D-154.2.jpg,3.764705882,3.470588235,3.705882353,3.823529412,3.411764706,3.764705882,3.583707597,4.118841739,"Cafe, cosy setting with coffee and desserts on the table"
I-154.2.jpg,3.117647059,2.823529412,3.117647059,2.588235294,3,3.058823529,2.547198019,3.107505057,"Cafe, cosy setting with coffee and desserts on the table"
MJ-v4-154.2.jpg,3.529411765,3.117647059,3.352941176,3.294117647,3.352941176,3.058823529,2.980453694,3.813554156,"Cafe, cosy setting with coffee and desserts on the table"
MJ-v6-154.2.jpg,4.058823529,3.588235294,4.117647059,3.764705882,3.941176471,4.235294118,4.052469311,4.339935372,"Cafe, cosy setting with coffee and desserts on the table"
SD-1.5-154.2.jpg,1.529411765,1.823529412,1.764705882,2.470588235,1.882352941,2.470588235,0.476487205,1.713047779,"Cafe, cosy setting with coffee and desserts on the table"
SD-rv6-154.2.jpg,3.176470588,2.529411765,2.764705882,2.941176471,2.882352941,2.823529412,2.261464137,3.544910411,"Cafe, cosy setting with coffee and desserts on the table"
D-155.1.jpg,4.176470588,3.764705882,3.882352941,4.058823529,3.882352941,4,4.224869962,4.884273347,"In the powder room, there are makeup and skincare products in front of the mirror and soft cushions on the chairs"
I-155.1.jpg,3.058823529,3.176470588,3.058823529,3.117647059,3.058823529,3.235294118,2.760594765,3.562435408,"In the powder room, there are makeup and skincare products in front of the mirror and soft cushions on the chairs"
MJ-v4-155.1.jpg,3.705882353,3.411764706,3.705882353,3.411764706,3.411764706,3.117647059,3.065262349,3.838303151,"In the powder room, there are makeup and skincare products in front of the mirror and soft cushions on the chairs"
MJ-v6-155.1.jpg,3.529411765,3.470588235,3.529411765,3.588235294,3.235294118,3.647058824,3.417274363,4.015110697,"In the powder room, there are makeup and skincare products in front of the mirror and soft cushions on the chairs"
SD-1.5-155.1.jpg,1.529411765,2,1.764705882,2.294117647,1.823529412,2.235294118,0.745031024,2.068688085,"In the powder room, there are makeup and skincare products in front of the mirror and soft cushions on the chairs"
SD-rv6-155.1.jpg,3,2.647058824,2.823529412,3.117647059,2.764705882,2.941176471,2.147462424,3.450119665,"In the powder room, there are makeup and skincare products in front of the mirror and soft cushions on the chairs"
D-155.2.jpg,3.705882353,3.294117647,3.647058824,3.588235294,3.764705882,3.352941176,3.321855583,4.357833491,"In the powder room, there are makeup and skincare products in front of the mirror and soft cushions on the chairs"
I-155.2.jpg,3.352941176,3.117647059,3.058823529,2.823529412,3.117647059,3,2.579397696,3.459607581,"In the powder room, there are makeup and skincare products in front of the mirror and soft cushions on the chairs"
MJ-v4-155.2.jpg,3.882352941,3,3.882352941,3,3.588235294,3.529411765,3.287110578,4.11644447,"In the powder room, there are makeup and skincare products in front of the mirror and soft cushions on the chairs"
MJ-v6-155.2.jpg,4.058823529,4.117647059,4.058823529,4.058823529,4.058823529,4.235294118,4.398587389,4.597027125,"In the powder room, there are makeup and skincare products in front of the mirror and soft cushions on the chairs"
SD-1.5-155.2.jpg,1.235294118,1.529411765,1.411764706,2.117647059,1.470588235,1.882352941,0.421856158,1.62470073,"In the powder room, there are makeup and skincare products in front of the mirror and soft cushions on the chairs"
SD-rv6-155.2.jpg,3.176470588,2.823529412,3,3.058823529,2.941176471,3,2.628550967,3.741421092,"In the powder room, there are makeup and skincare products in front of the mirror and soft cushions on the chairs"
D-156.1.jpg,3.294117647,3.470588235,3.529411765,3.411764706,3.470588235,3.529411765,2.945002563,4.013113107,"Inside a museum, exhibits are displayed in glass cases and visitors are looking closely, with a magnificent hall and works of art in the background."
I-156.1.jpg,2.705882353,3.117647059,3.176470588,3,3.529411765,3,2.74092505,3.763857681,"Inside a museum, exhibits are displayed in glass cases and visitors are looking closely, with a magnificent hall and works of art in the background."
MJ-v4-156.1.jpg,2.647058824,2.764705882,2.764705882,2.764705882,3.117647059,2.764705882,2.240872221,3.304815047,"Inside a museum, exhibits are displayed in glass cases and visitors are looking closely, with a magnificent hall and works of art in the background."
MJ-v6-156.1.jpg,3.176470588,3.764705882,3.647058824,3.823529412,3.882352941,3.647058824,3.747581403,4.293772655,"Inside a museum, exhibits are displayed in glass cases and visitors are looking closely, with a magnificent hall and works of art in the background."
SD-1.5-156.1.jpg,1.470588235,2.176470588,1.529411765,2.588235294,1.764705882,2.529411765,0.64244361,1.550960953,"Inside a museum, exhibits are displayed in glass cases and visitors are looking closely, with a magnificent hall and works of art in the background."
SD-rv6-156.1.jpg,2.882352941,2.705882353,2.647058824,2.588235294,2.823529412,2.470588235,1.852207882,2.95741127,"Inside a museum, exhibits are displayed in glass cases and visitors are looking closely, with a magnificent hall and works of art in the background."
D-156.2.jpg,3.705882353,3.529411765,3.941176471,3.588235294,3.588235294,3.529411765,3.300914135,4.016688251,"Inside a museum, exhibits are displayed in glass cases and visitors are looking closely, with a magnificent hall and works of art in the background."
I-156.2.jpg,3.117647059,2.705882353,3.294117647,2.588235294,3.294117647,2.941176471,2.487188412,2.754193182,"Inside a museum, exhibits are displayed in glass cases and visitors are looking closely, with a magnificent hall and works of art in the background."
MJ-v4-156.2.jpg,2.352941176,2.764705882,2.705882353,2.882352941,3.176470588,2.588235294,2.156723831,3.616384599,"Inside a museum, exhibits are displayed in glass cases and visitors are looking closely, with a magnificent hall and works of art in the background."
MJ-v6-156.2.jpg,3.705882353,3.823529412,3.764705882,3.529411765,3.705882353,3.764705882,3.676079536,4.354378035,"Inside a museum, exhibits are displayed in glass cases and visitors are looking closely, with a magnificent hall and works of art in the background."
SD-1.5-156.2.jpg,1.647058824,2.176470588,1.823529412,2.470588235,1.941176471,2.411764706,0.859585552,1.903195084,"Inside a museum, exhibits are displayed in glass cases and visitors are looking closely, with a magnificent hall and works of art in the background."
SD-rv6-156.2.jpg,3.235294118,2.941176471,3.117647059,3.176470588,3.058823529,3.117647059,2.745128835,3.802674672,"Inside a museum, exhibits are displayed in glass cases and visitors are looking closely, with a magnificent hall and works of art in the background."
D-157.1.jpg,2.764705882,2.882352941,3.352941176,3.235294118,3.352941176,3.058823529,2.688356245,3.732029719,"In a brightly lit classroom, students sit around and discuss topics with teachers leading them. In the background, a blackboard filled with discussion points and diagrams highlights the positive atmosphere of learning."
I-157.1.jpg,1.470588235,1.647058824,2,1.705882353,1.764705882,2.294117647,0.731919556,0.269791084,"In a brightly lit classroom, students sit around and discuss topics with teachers leading them. In the background, a blackboard filled with discussion points and diagrams highlights the positive atmosphere of learning."
MJ-v4-157.1.jpg,3,3,3.058823529,3.117647059,3,3.058823529,2.387538358,3.473084422,"In a brightly lit classroom, students sit around and discuss topics with teachers leading them. In the background, a blackboard filled with discussion points and diagrams highlights the positive atmosphere of learning."
MJ-v6-157.1.jpg,3.117647059,3.529411765,3.411764706,3.647058824,3.294117647,3.588235294,3.193536936,3.60526588,"In a brightly lit classroom, students sit around and discuss topics with teachers leading them. In the background, a blackboard filled with discussion points and diagrams highlights the positive atmosphere of learning."
SD-1.5-157.1.jpg,1.529411765,2.058823529,1.823529412,2.470588235,2.058823529,2.588235294,0.691393607,2.132671886,"In a brightly lit classroom, students sit around and discuss topics with teachers leading them. In the background, a blackboard filled with discussion points and diagrams highlights the positive atmosphere of learning."
SD-rv6-157.1.jpg,2.529411765,2.411764706,2.470588235,2.823529412,2.588235294,2.882352941,2.039080886,3.388999146,"In a brightly lit classroom, students sit around and discuss topics with teachers leading them. In the background, a blackboard filled with discussion points and diagrams highlights the positive atmosphere of learning."
D-157.2.jpg,3.176470588,3.235294118,3.647058824,3.411764706,3.294117647,3.588235294,2.90370861,3.82452058,"In a brightly lit classroom, students sit around and discuss topics with teachers leading them. In the background, a blackboard filled with discussion points and diagrams highlights the positive atmosphere of learning."
I-157.2.jpg,2.058823529,2.117647059,2.235294118,2.176470588,2.470588235,2.529411765,1.356504625,0.362177415,"In a brightly lit classroom, students sit around and discuss topics with teachers leading them. In the background, a blackboard filled with discussion points and diagrams highlights the positive atmosphere of learning."
MJ-v4-157.2.jpg,2.705882353,3.117647059,2.882352941,2.823529412,2.882352941,2.588235294,1.860852037,3.226151529,"In a brightly lit classroom, students sit around and discuss topics with teachers leading them. In the background, a blackboard filled with discussion points and diagrams highlights the positive atmosphere of learning."
MJ-v6-157.2.jpg,3.058823529,3.529411765,3.882352941,3.529411765,3.647058824,3.823529412,3.504388882,3.706401063,"In a brightly lit classroom, students sit around and discuss topics with teachers leading them. In the background, a blackboard filled with discussion points and diagrams highlights the positive atmosphere of learning."
SD-1.5-157.2.jpg,1.823529412,2.058823529,1.823529412,2.470588235,2.058823529,2.588235294,0.745027599,1.685024837,"In a brightly lit classroom, students sit around and discuss topics with teachers leading them. In the background, a blackboard filled with discussion points and diagrams highlights the positive atmosphere of learning."
SD-rv6-157.2.jpg,2.176470588,2.235294118,2.470588235,3,2.411764706,3,1.44709641,2.768047902,"In a brightly lit classroom, students sit around and discuss topics with teachers leading them. In the background, a blackboard filled with discussion points and diagrams highlights the positive atmosphere of learning."
D-158.1.jpg,3.294117647,3.176470588,3.411764706,3.235294118,3.470588235,3.235294118,2.889330676,3.694793021,"The lobby of a luxury hotel, richly decorated with soft lighting. In the background is the hotel's reception area and greeting staff, highlighting the hotel's luxury and service quality."
I-158.1.jpg,3.647058824,3.529411765,3.764705882,3.235294118,3.529411765,3.588235294,3.213779447,2.618862573,"The lobby of a luxury hotel, richly decorated with soft lighting. In the background is the hotel's reception area and greeting staff, highlighting the hotel's luxury and service quality."
MJ-v4-158.1.jpg,2,2.882352941,2.764705882,3,3.352941176,3.294117647,2.332199555,3.607075077,"The lobby of a luxury hotel, richly decorated with soft lighting. In the background is the hotel's reception area and greeting staff, highlighting the hotel's luxury and service quality."
MJ-v6-158.1.jpg,2.941176471,3.529411765,3.352941176,3.411764706,3.529411765,3.941176471,3.306325497,4.131178144,"The lobby of a luxury hotel, richly decorated with soft lighting. In the background is the hotel's reception area and greeting staff, highlighting the hotel's luxury and service quality."
SD-1.5-158.1.jpg,1.705882353,2.117647059,1.764705882,2.352941176,1.882352941,2.647058824,1.112893231,1.710459725,"The lobby of a luxury hotel, richly decorated with soft lighting. In the background is the hotel's reception area and greeting staff, highlighting the hotel's luxury and service quality."
SD-rv6-158.1.jpg,3.529411765,3.176470588,3.294117647,3.058823529,3.294117647,3.411764706,2.807656751,3.695504637,"The lobby of a luxury hotel, richly decorated with soft lighting. In the background is the hotel's reception area and greeting staff, highlighting the hotel's luxury and service quality."
D-158.2.jpg,2.411764706,2.764705882,3.176470588,3.470588235,3.117647059,3.352941176,2.512025242,3.527758518,"The lobby of a luxury hotel, richly decorated with soft lighting. In the background is the hotel's reception area and greeting staff, highlighting the hotel's luxury and service quality."
I-158.2.jpg,3.470588235,2.823529412,3.352941176,2.588235294,3.411764706,3.294117647,2.440641176,2.415846986,"The lobby of a luxury hotel, richly decorated with soft lighting. In the background is the hotel's reception area and greeting staff, highlighting the hotel's luxury and service quality."
MJ-v4-158.2.jpg,2.823529412,2.764705882,3.176470588,2.588235294,3.294117647,2.647058824,2.437657222,3.369774936,"The lobby of a luxury hotel, richly decorated with soft lighting. In the background is the hotel's reception area and greeting staff, highlighting the hotel's luxury and service quality."
MJ-v6-158.2.jpg,3.117647059,3.470588235,3.529411765,3.529411765,3.529411765,3.764705882,3.378049325,4.144614669,"The lobby of a luxury hotel, richly decorated with soft lighting. In the background is the hotel's reception area and greeting staff, highlighting the hotel's luxury and service quality."
SD-1.5-158.2.jpg,1.352941176,1.705882353,1.470588235,2.176470588,1.588235294,2,0.832729746,1.723482842,"The lobby of a luxury hotel, richly decorated with soft lighting. In the background is the hotel's reception area and greeting staff, highlighting the hotel's luxury and service quality."
SD-rv6-158.2.jpg,3.235294118,2.941176471,2.647058824,2.823529412,2.764705882,3.176470588,2.400682761,2.816311575,"The lobby of a luxury hotel, richly decorated with soft lighting. In the background is the hotel's reception area and greeting staff, highlighting the hotel's luxury and service quality."
D-159.1.jpg,3.117647059,3.117647059,3.117647059,3.294117647,3.176470588,3.235294118,2.81572955,3.716184563,"In the lobby of a modern office building, the company's slogan and slogan are written in large letters on the wall. A number of plants and sofas are placed next to the slogan wall, and the employees and visitors come and go in the background, highlighting the corporate culture."
I-159.1.jpg,3.294117647,2.823529412,3.176470588,2.882352941,2.823529412,3.235294118,2.494658945,2.723229107,"In the lobby of a modern office building, the company's slogan and slogan are written in large letters on the wall. A number of plants and sofas are placed next to the slogan wall, and the employees and visitors come and go in the background, highlighting the corporate culture."
MJ-v4-159.1.jpg,3.529411765,3.294117647,3.529411765,3.411764706,3.117647059,3.352941176,3.236216676,3.245035169,"In the lobby of a modern office building, the company's slogan and slogan are written in large letters on the wall. A number of plants and sofas are placed next to the slogan wall, and the employees and visitors come and go in the background, highlighting the corporate culture."
MJ-v6-159.1.jpg,3.470588235,3.294117647,3.705882353,3.411764706,3.529411765,3.823529412,3.532244964,4.109925368,"In the lobby of a modern office building, the company's slogan and slogan are written in large letters on the wall. A number of plants and sofas are placed next to the slogan wall, and the employees and visitors come and go in the background, highlighting the corporate culture."
SD-1.5-159.1.jpg,1.588235294,1.941176471,1.647058824,2.235294118,2,2.235294118,0.78882362,1.238727068,"In the lobby of a modern office building, the company's slogan and slogan are written in large letters on the wall. A number of plants and sofas are placed next to the slogan wall, and the employees and visitors come and go in the background, highlighting the corporate culture."
